17.5674 34.4181 3.315 0.0 0.0 0.04 16
34.4819 25.2145 2.548 0.0 0.0 0.135 3
32.447 19.1291 2.52 0.0 0.0 0.06 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
22.8105 16.5926 2.621 0.0 0.0 0.196 19
21.397 34.7776 2.231 0.0 0.0 0.105 3
27.6298 28.5347 3.789 0.0 0.0 0.163 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
20.5052 32.3137 2.961 0.0 0.0 0.148 3
16.0007 28.0195 3.061 0.0 0.0 0.2 19
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
20.3266 22.8537 2.708 0.0 0.0 0.08 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
21.4767 32.067 2.121 0.0 0.0 0.178 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
17.0572 33.7222 2.785 0.0 0.0 0.165 19
17.9588 22.3501 2.823 0.0 0.0 0.229 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
30.8759 34.0817 3.833 0.0 0.0 0.437 19
17.5972 19.2441 3.444 0.0 0.0 0.176 19
22.2503 26.4833 2.129 0.0 0.0 0.152 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
20.7134 33.2987 3.435 0.0 0.0 0.19 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
34.088 24.4133 2.06 0.0 0.0 0.124 3
25.4017 19.7071 2.699 0.0 0.0 0.034 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
22.4294 22.3031 2.6 0.0 0.0 0.281 3
34.5071 19.502 3.203 0.0 0.0 0.046 19
29.9838 20.2762 1.699 0.0 0.0 0.339 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
31.2856 34.6692 3.689 0.0 0.0 0.197 18
34.665 18.967 1.951 0.0 0.0 0.16 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
15.624 32.2389 1.914 0.0 0.0 0.146 3
28.4726 27.9682 3.56 0.0 0.0 0.123 2
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
17.8155 31.1889 2.928 0.0 0.0 0.132 0
28.5678 18.1915 1.788 0.0 0.0 0.24 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
26.0834 29.1666 3.337 0.0 0.0 0.177 3
26.0183 20.4868 2.765 0.0 0.0 0.165 3
19.8869 18.3685 2.51 0.0 0.0 0.111 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
30.0634 34.1826 2.807 0.0 0.0 0.205 16
19.5516 17.4974 2.645 0.0 0.0 0.162 0
